Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,frequency_score,repeat_buyer_flag,subscription_flag,satisfaction_flag,promo_dependency_score,discount_sensitivity_segment,avg_spend_per_visit,spending_velocity_score,customer_lifetime_value_score,customer_lifetime_value_proxy,value_tier,value_tier_numeric,normalized_frequency_score,customer_engagement_score,low_frequency_risk,retention_risk_score,loyalty_score_v1,normalized_clv,loyalty_score_v2,normalized_spending_velocity,normalized_avg_spend,normalized_retention_risk
3093,52,female,sunglasses,accessories,54,utah,l,silver,fall,3.5,no,next day air,no,no,14,bank transfer,bi-weekly,6,1,0,0,0.0,organic,3.6,324,4860,4860,high,3,0.8333333333333334,0.44166666666666665,0.16666666666666663,0.25,0.66875,0.13604285349885215,0.3378600967638139,0.4470588235294118,0.06532241964463965,0.25000000000000006
3094,29,female,socks,clothing,63,pennsylvania,l,red,summer,4.8,no,store pickup,no,no,17,cash,every 3 months,2,1,0,1,0.0,organic,3.5,126,2268,2268,medium,2,0.16666666666666666,0.4083333333333333,0.8333333333333334,0.25,0.6437499999999999,0.06257971260947198,0.24724603666821715,0.15588235294117647,0.06328608504691555,0.25000000000000006
3095,22,female,sandals,footwear,59,georgia,m,gray,summer,2.7,no,store pickup,no,no,9,cash,weekly,7,1,0,0,0.0,organic,5.9,413,4130,4130,medium,2,1.0,0.5,0.0,0.2,0.725,0.11535300286256837,0.37596178629601656,0.5779411764705882,0.11215811539229387,0.20000000000000004
3096,62,female,hat,accessories,53,minnesota,s,beige,fall,3.4,no,standard,no,no,13,venmo,fortnightly,5,1,0,0,0.0,organic,3.7857142857142856,265,3710,3710,medium,2,0.6666666666666666,0.3833333333333333,0.33333333333333337,0.30000000000000004,0.6124999999999999,0.10344925318141882,0.289932728809575,0.3602941176470588,0.06910418389755582,0.3000000000000001
3097,69,female,shirt,clothing,63,kansas,l,white,winter,3.5,no,next day air,no,no,20,bank transfer,monthly,4,1,0,0,0.0,organic,3.0,252,5292,5292,high,3,0.5,0.32499999999999996,0.5,0.35,0.55625,0.14828671031374882,0.2826356427274591,0.3411764705882353,0.05310441205829507,0.35000000000000003
3098,48,female,shoes,footwear,33,delaware,m,silver,fall,3.7,no,free shipping,no,no,39,bank transfer,quarterly,3,1,0,0,0.0,organic,0.825,99,3960,3960,medium,2,0.3333333333333333,0.26666666666666666,0.6666666666666667,0.4,0.5,0.11053481846781736,0.20525581391471648,0.1161764705882353,0.008814134557795967,0.4000000000000001
3099,66,female,pants,clothing,64,new mexico,l,cyan,summer,3.3,no,next day air,no,no,50,bank transfer,quarterly,3,1,0,0,0.0,organic,1.2549019607843137,192,9792,9792,premium,4,0.3333333333333333,0.26666666666666666,0.6666666666666667,0.4,0.5,0.2758268854689227,0.29046097854157393,0.2529411764705882,0.017568376921541225,0.4000000000000001
3100,42,female,shirt,clothing,98,michigan,s,maroon,fall,2.9,no,free shipping,no,no,21,bank transfer,bi-weekly,6,1,0,0,0.0,organic,4.454545454545454,588,12936,12936,premium,4,0.8333333333333334,0.44166666666666665,0.16666666666666663,0.25,0.66875,0.3649349545106709,0.4956193909414799,0.8352941176470589,0.08272382438882736,0.25000000000000006
3101,50,female,hat,accessories,85,vermont,l,purple,winter,3.9,no,express,no,no,3,bank transfer,weekly,7,0,0,0,0.0,organic,21.25,595,2380,2380,medium,2,1.0,0.35,0.0,0.30000000000000004,0.5875,0.06575404585777854,0.367131563109046,0.8455882352941176,0.4247354761429427,0.3000000000000001
3102,32,female,jewelry,accessories,82,idaho,s,brown,summer,2.7,no,express,no,no,9,paypal,fortnightly,5,1,0,0,0.0,organic,8.2,410,4100,4100,medium,2,0.6666666666666666,0.3833333333333333,0.33333333333333337,0.30000000000000004,0.6124999999999999,0.11450273502820055,0.33644850627947803,0.5735294117647058,0.15899381113994807,0.3000000000000001
3103,51,female,jacket,outerwear,85,south dakota,m,green,summer,4.3,no,standard,no,no,29,cash,bi-weekly,6,1,0,1,0.0,organic,2.8333333333333335,510,15300,15300,premium,4,0.8333333333333334,0.6416666666666667,0.16666666666666663,0.04999999999999999,0.86875,0.4319360598588555,0.5661286013427563,0.7205882352941176,0.049710521062088245,0.049999999999999996
3104,27,female,shirt,clothing,37,illinois,s,peach,winter,3.0,no,2-day shipping,no,no,42,bank transfer,weekly,7,1,0,0,0.0,organic,0.8604651162790697,259,11137,11137,premium,4,1.0,0.5,0.0,0.2,0.725,0.3139472267097469,0.40017564699547026,0.3514705882352941,0.009536322990709745,0.20000000000000004
3105,43,female,pants,clothing,56,georgia,s,turquoise,summer,5.0,no,2-day shipping,no,no,41,debit card,fortnightly,5,1,0,1,0.0,organic,1.3333333333333333,280,11760,11760,premium,4,0.6666666666666666,0.5833333333333334,0.33333333333333337,0.1,0.8125,0.33160445540345207,0.44419881429316904,0.38235294117647056,0.01916550209622679,0.10000000000000002
3106,48,female,skirt,clothing,33,oregon,m,olive,fall,2.7,no,express,no,no,17,debit card,monthly,4,1,0,0,0.0,organic,1.8333333333333333,132,2376,2376,medium,2,0.5,0.32499999999999996,0.5,0.35,0.55625,0.06564067681319616,0.21841541335520687,0.16470588235294117,0.029347175084847275,0.35000000000000003
3107,62,female,sandals,footwear,57,alabama,m,yellow,winter,4.7,no,next day air,no,no,20,paypal,annually,1,1,0,1,0.0,organic,2.7142857142857144,57,1197,1197,low,1,0.0,0.35,1.0,0.3,0.5875,0.0322251509225406,0.19716115576406568,0.054411764705882354,0.04728631320765479,0.30000000000000004
3108,65,female,blouse,clothing,31,hawaii,l,gray,winter,4.6,no,standard,no,no,18,credit card,bi-weekly,6,1,0,1,0.0,organic,1.631578947368421,186,3534,3534,medium,2,0.8333333333333334,0.6416666666666667,0.16666666666666663,0.04999999999999999,0.86875,0.09846101521979424,0.35411821807202604,0.24411764705882352,0.025238780721017956,0.049999999999999996
3109,50,female,socks,clothing,69,oregon,m,purple,fall,3.2,no,2-day shipping,no,no,7,paypal,monthly,4,1,0,0,0.0,organic,8.625,276,2208,2208,medium,2,0.5,0.32499999999999996,0.5,0.35,0.55625,0.06087917694073633,0.2591018295763165,0.3764705882352941,0.1676482331802755,0.35000000000000003
3110,60,female,jacket,outerwear,92,illinois,m,gray,winter,4.3,no,free shipping,no,no,47,bank transfer,fortnightly,5,1,0,1,0.0,organic,1.9166666666666667,460,22080,22080,premium,4,0.6666666666666666,0.5833333333333334,0.33333333333333337,0.1,0.8125,0.6240965904259842,0.5995122380216436,0.6470588235294118,0.03104412058295069,0.10000000000000002
3111,19,female,handbag,accessories,46,texas,l,lavender,fall,4.6,no,next day air,no,no,2,bank transfer,bi-weekly,6,0,0,1,0.0,organic,15.333333333333334,276,828,828,low,1,0.8333333333333334,0.4916666666666667,0.16666666666666663,0.15,0.7312500000000001,0.021766856559816344,0.3087458507763279,0.3764705882352941,0.3042523457776003,0.15000000000000002
3112,21,female,belt,accessories,81,kansas,xl,indigo,spring,4.9,no,free shipping,no,no,25,debit card,quarterly,3,1,0,1,0.0,organic,3.1153846153846154,243,6318,6318,high,3,0.3333333333333333,0.4666666666666667,0.6666666666666667,0.2,0.7,0.17736587024912848,0.34099962321464594,0.32794117647058824,0.055454028901822876,0.20000000000000004
3113,19,female,blouse,clothing,97,texas,s,green,fall,3.8,no,express,no,no,26,venmo,annually,1,1,0,0,0.0,organic,3.5925925925925926,97,2619,2619,medium,2,0.0,0.15,1.0,0.5,0.38749999999999996,0.07252784627157555,0.15303180501858082,0.11323529411764706,0.06517158004480823,0.5000000000000001
3114,46,female,shirt,clothing,93,nebraska,l,green,summer,2.6,no,express,no,no,2,debit card,weekly,7,0,0,0,0.0,organic,31.0,651,1953,1953,medium,2,1.0,0.35,0.0,0.30000000000000004,0.5875,0.05365190034860981,0.37936640041613107,0.9279411764705883,0.6232780994210422,0.3000000000000001
3115,21,female,handbag,accessories,56,arkansas,m,olive,spring,4.7,no,store pickup,no,no,45,venmo,bi-weekly,6,1,0,1,0.0,organic,1.2173913043478262,336,15456,15456,premium,4,0.8333333333333334,0.6416666666666667,0.16666666666666663,0.04999999999999999,0.86875,0.43635745259756825,0.5164996182130704,0.4647058823529412,0.01680453444669161,0.049999999999999996
3116,26,female,scarf,accessories,53,south dakota,m,charcoal,fall,4.1,no,free shipping,no,no,9,bank transfer,bi-weekly,6,1,0,1,0.0,organic,5.3,318,3180,3180,medium,2,0.8333333333333334,0.6416666666666667,0.16666666666666663,0.04999999999999999,0.86875,0.08842785477425388,0.3894301413278516,0.43823529411764706,0.09994010780594928,0.049999999999999996
3117,50,female,coat,outerwear,66,montana,l,gray,spring,3.7,no,store pickup,no,no,1,venmo,weekly,7,0,0,0,0.0,organic,33.0,462,924,924,low,1,1.0,0.35,0.0,0.30000000000000004,0.5875,0.024487713629793385,0.3135706997704277,0.65,0.664004791375524,0.3000000000000001
3118,43,female,hoodie,clothing,50,florida,m,olive,fall,3.0,no,free shipping,no,no,4,paypal,bi-weekly,6,0,0,0,0.0,organic,10.0,300,1500,1500,low,1,0.8333333333333334,0.2916666666666667,0.16666666666666663,0.35,0.53125,0.04081285604965564,0.2524707741271834,0.4117647058823529,0.19564783389898183,0.35000000000000003
3119,61,female,shorts,clothing,97,virginia,l,blue,summer,4.7,no,standard,no,no,31,debit card,quarterly,3,1,0,1,0.0,organic,3.03125,291,9312,9312,premium,4,0.3333333333333333,0.4666666666666667,0.6666666666666667,0.2,0.7,0.2622226001190375,0.38481712572793764,0.3985294117647059,0.05374076662008385,0.20000000000000004
3120,63,female,sandals,footwear,79,louisiana,xl,silver,winter,4.7,no,2-day shipping,no,no,21,credit card,every 3 months,2,1,0,1,0.0,organic,3.590909090909091,158,3476,3476,medium,2,0.16666666666666666,0.4083333333333333,0.8333333333333334,0.25,0.6437499999999999,0.09681716407334977,0.2686409093864567,0.20294117647058824,0.06513729831757382,0.25000000000000006
3121,46,female,shirt,clothing,76,louisiana,m,magenta,fall,4.0,no,store pickup,no,no,32,debit card,fortnightly,5,1,0,1,0.0,organic,2.303030303030303,380,12540,12540,premium,4,0.6666666666666666,0.5833333333333334,0.33333333333333337,0.1,0.8125,0.35371141909701553,0.48134801629179863,0.5294117647058824,0.03891177698324834,0.10000000000000002
3122,63,female,hoodie,clothing,38,louisiana,l,black,fall,2.6,no,standard,no,no,16,venmo,weekly,7,1,0,0,0.0,organic,2.235294117647059,266,4522,4522,high,3,1.0,0.5,0.0,0.2,0.725,0.1264631692316413,0.336615050407545,0.36176470588235293,0.0375324416051108,0.20000000000000004
3123,23,female,socks,clothing,45,georgia,m,pink,fall,3.0,no,express,no,no,34,credit card,fortnightly,5,1,0,0,0.0,organic,1.2857142857142858,225,7875,7875,high,3,0.6666666666666666,0.3833333333333333,0.33333333333333337,0.30000000000000004,0.6124999999999999,0.22149477085281863,0.319483954112212,0.3014705882352941,0.018195818954453415,0.3000000000000001
3124,57,female,handbag,accessories,77,iowa,xl,red,fall,3.3,no,next day air,no,no,40,venmo,bi-weekly,6,1,0,0,0.0,organic,1.8780487804878048,462,18942,18942,premium,4,0.8333333333333334,0.44166666666666665,0.16666666666666663,0.25,0.66875,0.5351585749511096,0.5181388345662217,0.65,0.030257731205780812,0.25000000000000006
3125,57,female,jewelry,accessories,51,california,m,peach,summer,3.4,no,standard,no,no,4,cash,every 3 months,2,0,0,0,0.0,organic,10.2,102,510,510,low,1,0.16666666666666666,0.05833333333333333,0.8333333333333334,0.55,0.30625,0.012754017515517389,0.10774821985592126,0.12058823529411765,0.19972050309442999,0.5500000000000002
3126,33,female,coat,outerwear,26,oregon,l,lavender,spring,4.0,no,standard,no,no,3,cash,quarterly,3,0,0,1,0.0,organic,6.5,78,312,312,low,1,0.3333333333333333,0.31666666666666665,0.6666666666666667,0.30000000000000004,0.5625,0.007142249808689737,0.1878919442957865,0.08529411764705883,0.12437612297863844,0.3000000000000001
3127,57,female,sunglasses,accessories,76,maine,l,lavender,winter,2.6,no,store pickup,no,no,28,bank transfer,bi-weekly,6,1,0,0,0.0,organic,2.6206896551724137,456,13224,13224,premium,4,0.8333333333333334,0.44166666666666665,0.16666666666666663,0.25,0.66875,0.373097525720602,0.4596527614531911,0.6411764705882353,0.045380384273824355,0.25000000000000006
3128,55,female,gloves,accessories,94,louisiana,m,beige,winter,3.4,no,free shipping,no,no,43,credit card,every 3 months,2,1,0,0,0.0,organic,2.1363636363636362,188,8272,8272,high,3,0.16666666666666666,0.20833333333333331,0.8333333333333334,0.45,0.44375,0.23274664852761953,0.2550397583572158,0.24705882352941178,0.0355178859870415,0.45000000000000007
3129,65,female,jacket,outerwear,32,arkansas,s,indigo,fall,4.4,no,standard,no,no,20,cash,annually,1,1,0,1,0.0,organic,1.5238095238095237,32,672,672,low,1,0.0,0.35,1.0,0.3,0.5875,0.01734546382110365,0.18460032410209215,0.01764705882352941,0.02304423466332031,0.30000000000000004
3130,60,female,sandals,footwear,20,maryland,s,cyan,summer,4.7,no,express,no,no,40,venmo,every 3 months,2,1,0,1,0.0,organic,0.4878048780487805,40,1640,1640,low,1,0.16666666666666666,0.4083333333333333,0.8333333333333334,0.25,0.6437499999999999,0.04478077261003883,0.2157222900213567,0.029411764705882353,0.0019477136276653242,0.25000000000000006
3131,52,female,pants,clothing,20,vermont,m,yellow,summer,4.5,no,store pickup,no,no,34,venmo,every 3 months,2,1,0,1,0.0,organic,0.5714285714285714,40,1400,1400,low,1,0.16666666666666666,0.4083333333333333,0.8333333333333334,0.25,0.6437499999999999,0.03797862993509622,0.2133415400851268,0.029411764705882353,0.0036505718278527217,0.25000000000000006
3132,34,female,jacket,outerwear,59,north dakota,m,peach,fall,2.9,no,store pickup,no,no,11,bank transfer,every 3 months,2,1,0,0,0.0,organic,4.916666666666667,118,1416,1416,low,1,0.16666666666666666,0.20833333333333331,0.8333333333333334,0.45,0.44375,0.03843210611342573,0.16644143321813037,0.14411764705882352,0.09213415851467359,0.45000000000000007
3133,33,female,sweater,clothing,97,michigan,m,yellow,summer,4.2,no,express,no,no,26,cash,quarterly,3,1,0,1,0.0,organic,3.5925925925925926,291,7857,7857,high,3,0.3333333333333333,0.4666666666666667,0.6666666666666667,0.2,0.7,0.22098461015219795,0.37038382923954377,0.3985294117647059,0.06517158004480823,0.20000000000000004
3134,58,female,t-shirt,clothing,68,arkansas,m,orange,spring,4.1,no,next day air,no,no,29,cash,bi-weekly,6,1,0,1,0.0,organic,2.2666666666666666,408,12240,12240,premium,4,0.8333333333333334,0.6416666666666667,0.16666666666666663,0.04999999999999999,0.86875,0.3452087407533373,0.5057740396558249,0.5705882352941176,0.03817129167498503,0.049999999999999996
3135,35,female,boots,footwear,66,kentucky,l,gray,spring,4.4,no,store pickup,no,no,47,bank transfer,weekly,7,1,0,1,0.0,organic,1.375,462,22176,22176,premium,4,1.0,0.7000000000000001,0.0,0.0,0.925,0.6268174474959612,0.6393861066235864,0.65,0.0200139748452785,0.0
3136,68,female,shoes,footwear,85,indiana,l,yellow,spring,4.7,no,free shipping,no,no,48,venmo,fortnightly,5,1,0,1,0.0,organic,1.7346938775510203,425,20825,20825,premium,4,0.6666666666666666,0.5833333333333334,0.33333333333333337,0.1,0.8125,0.5885270526882634,0.5767687821663825,0.5955882352941176,0.027338545719745273,0.10000000000000002
3137,58,female,skirt,clothing,32,minnesota,m,gray,fall,3.1,no,next day air,no,no,29,cash,bi-weekly,6,1,0,0,0.0,organic,1.0666666666666667,192,5760,5760,high,3,0.8333333333333334,0.44166666666666665,0.16666666666666663,0.25,0.66875,0.16155088852988692,0.3079643796129114,0.2529411764705882,0.013735276502295867,0.25000000000000006
3138,34,female,coat,outerwear,44,louisiana,m,turquoise,spring,2.7,no,2-day shipping,no,no,14,bank transfer,monthly,4,1,0,0,0.0,organic,2.933333333333333,176,2640,2640,medium,2,0.5,0.32499999999999996,0.5,0.35,0.55625,0.07312303375563302,0.23397541475564798,0.22941176470588234,0.05174685565981233,0.35000000000000003
3139,47,female,blouse,clothing,95,kentucky,l,gray,fall,4.6,no,next day air,no,no,40,cash,every 3 months,2,1,0,1,0.0,organic,2.317073170731707,190,7790,7790,high,3,0.16666666666666666,0.4083333333333333,0.8333333333333334,0.25,0.6437499999999999,0.21908567865544312,0.3208466541960717,0.25,0.03919773675676465,0.25000000000000006
3140,35,female,sunglasses,accessories,85,georgia,m,olive,winter,4.4,no,next day air,no,no,4,venmo,weekly,7,0,0,1,0.0,organic,17.0,595,2975,2975,medium,2,1.0,0.55,0.0,0.1,0.7875,0.08261769123940708,0.44303383899261606,0.8455882352941176,0.33819125573966863,0.10000000000000002
3141,34,female,gloves,accessories,44,alaska,xl,peach,summer,4.6,no,free shipping,no,no,37,bank transfer,weekly,7,1,0,1,0.0,organic,1.1578947368421053,308,11704,11704,premium,4,1.0,0.7000000000000001,0.0,0.0,0.925,0.3300172887792988,0.4902119334256958,0.4235294117647059,0.015592985258114343,0.0
3142,36,female,sunglasses,accessories,30,mississippi,s,peach,winter,4.9,no,express,no,no,47,credit card,bi-weekly,6,1,0,1,0.0,organic,0.625,180,8640,8640,high,3,0.8333333333333334,0.6416666666666667,0.16666666666666663,0.04999999999999999,0.86875,0.2431766006291982,0.4030039670829645,0.23529411764705882,0.004741465362347774,0.049999999999999996
3143,23,female,sneakers,footwear,21,kansas,l,magenta,winter,4.0,no,2-day shipping,no,no,1,venmo,quarterly,3,0,0,1,0.0,organic,10.5,63,126,126,low,1,0.3333333333333333,0.31666666666666665,0.6666666666666667,0.30000000000000004,0.5625,0.001870589235609217,0.18163509838932596,0.06323529411764706,0.2058295068876023,0.3000000000000001
3144,68,female,hoodie,clothing,22,arizona,m,purple,summer,2.9,no,store pickup,no,no,26,cash,quarterly,3,1,0,0,0.0,organic,0.8148148148148148,66,1782,1782,low,1,0.3333333333333333,0.26666666666666666,0.6666666666666667,0.4,0.5,0.048805373692713205,0.1739446258904888,0.06764705882352941,0.00860673010802777,0.4000000000000001
3145,23,female,boots,footwear,70,maine,l,beige,spring,2.6,no,free shipping,no,no,12,debit card,quarterly,3,1,0,0,0.0,organic,5.384615384615385,210,2730,2730,medium,2,0.3333333333333333,0.26666666666666666,0.6666666666666667,0.4,0.5,0.0756738372587365,0.2257015293150676,0.27941176470588236,0.10166316015786968,0.4000000000000001
3146,57,female,handbag,accessories,29,texas,xl,purple,spring,4.6,no,standard,no,no,16,paypal,fortnightly,5,1,0,1,0.0,organic,1.7058823529411764,145,2465,2465,medium,2,0.6666666666666666,0.5833333333333334,0.33333333333333337,0.1,0.8125,0.06816313805515405,0.31228847086832356,0.18382352941176472,0.02675184667598323,0.10000000000000002
3147,21,female,shirt,clothing,83,virginia,s,yellow,winter,4.9,no,free shipping,no,no,19,paypal,annually,1,1,0,1,0.0,organic,4.15,83,1660,1660,low,1,0.0,0.35,1.0,0.3,0.5875,0.045347617832950715,0.20940107800623864,0.09264705882352942,0.07652225993212218,0.30000000000000004
3148,45,female,sweater,clothing,99,north dakota,m,pink,winter,4.3,no,express,no,no,21,credit card,weekly,7,1,0,1,0.0,organic,4.5,693,15246,15246,premium,4,1.0,0.7000000000000001,0.0,0.0,0.925,0.43040557775699345,0.638583128685536,0.9897058823529412,0.0836494310241565,0.0
3149,37,female,shorts,clothing,35,west virginia,l,purple,fall,4.3,no,free shipping,no,no,15,venmo,weekly,7,1,0,1,0.0,organic,2.1875,245,3920,3920,medium,2,1.0,0.7000000000000001,0.0,0.0,0.925,0.10940112802199359,0.39446686539593306,0.33088235294117646,0.036559193451786785,0.0
3150,18,female,belt,accessories,40,north carolina,m,lavender,winter,4.6,no,free shipping,no,no,9,venmo,annually,1,1,0,1,0.0,organic,4.0,40,400,400,low,1,0.0,0.35,1.0,0.3,0.5875,0.009636368789502027,0.18425508201750218,0.029411764705882353,0.07346775803553604,0.30000000000000004
3151,55,female,blouse,clothing,25,georgia,m,peach,spring,2.6,no,express,no,no,7,bank transfer,bi-weekly,6,1,0,0,0.0,organic,3.125,150,1200,1200,low,1,0.8333333333333334,0.44166666666666665,0.16666666666666663,0.25,0.66875,0.03231017770597738,0.2503771896480725,0.19117647058823528,0.05564983030545019,0.25000000000000006
3152,52,female,t-shirt,clothing,64,new mexico,l,orange,fall,3.1,no,2-day shipping,no,no,47,bank transfer,quarterly,3,1,0,0,0.0,organic,1.3333333333333333,192,9216,9216,premium,4,0.3333333333333333,0.26666666666666666,0.6666666666666667,0.4,0.5,0.25950174304906043,0.2847471786946221,0.2529411764705882,0.01916550209622679,0.4000000000000001
